2023-07-19 10:16:28,921 DEBUG   HandlerThread:981010 [system_info.py:_probe_git():188] Probing git done
2023-07-19 10:16:28,921 DEBUG   HandlerThread:981010 [system_info.py:probe():240] Probing system done
2023-07-19 10:16:28,921 DEBUG   HandlerThread:981010 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-76-generic-x86_64-with-glibc2.31', 'python': '3.11.4', 'heartbeatAt': '2023-07-19T09:16:28.917226', 'startedAt': '2023-07-19T09:16:28.126715', 'docker': None, 'cuda': None, 'args': ('-cp', 'Config/flickr30k/C1.yml', '-rm', 'train'), 'state': 'running', 'program': '/home/nmduy/HADA/chau/HADA-LAVIS/main_lorentz.py', 'codePath': 'main_lorentz.py', 'git': {'remote': 'https://github.com/m2man/HADA-LAVIS.git', 'commit': '6f5057f8b82737e04a0cce699a1558e28398ee7a'}, 'email': 'nmduy881994@gmail.com', 'root': '/home/nmduy/HADA/chau/HADA-LAVIS', 'host': 'jarvis', 'username': 'nmduy', 'executable': '/home/jarvis/anaconda3/envs/hada-v2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3.527937500000001, 'min': 800.0, 'max': 5000.0}, 'cpu_freq_per_core': [{'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 2.447, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}, {'current': 3.6, 'min': 800.0, 'max': 5000.0}], 'disk': {'total': 903.6142044067383, 'used': 853.3194122314453}, 'gpu': 'NVIDIA GeForce RTX 3080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Ti', 'memory_total': 12639338496}], 'memory': {'total': 62.703285217285156}}
2023-07-19 10:16:28,921 INFO    HandlerThread:981010 [system_monitor.py:probe():211] Finished collecting system info
2023-07-19 10:16:28,921 INFO    HandlerThread:981010 [system_monitor.py:probe():214] Publishing system info
2023-07-19 10:16:28,921 DEBUG   HandlerThread:981010 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-19 10:16:28,921 DEBUG   HandlerThread:981010 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-19 10:16:28,921 DEBUG   HandlerThread:981010 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-19 10:16:29,799 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_created():272] file/dir created: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:29,800 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_created():272] file/dir created: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/requirements.txt
2023-07-19 10:16:29,800 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_created():272] file/dir created: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/conda-environment.yaml
2023-07-19 10:16:33,199 DEBUG   HandlerThread:981010 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-19 10:16:33,200 INFO    HandlerThread:981010 [system_monitor.py:probe():216] Finished publishing system info
2023-07-19 10:16:33,201 DEBUG   SenderThread:981010 [sender.py:send():369] send: files
2023-07-19 10:16:33,201 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-19 10:16:33,202 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:16:33,204 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: stop_status
2023-07-19 10:16:33,205 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: stop_status
2023-07-19 10:16:33,436 DEBUG   SenderThread:981010 [sender.py:send():369] send: telemetry
2023-07-19 10:16:33,440 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-19 10:16:33,441 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: log_artifact
2023-07-19 10:16:33,447 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:33,746 INFO    wandb-upload_0:981010 [upload_job.py:push():133] Uploaded file /tmp/tmp4mg7b5nuwandb/9u6t9in2-wandb-metadata.json
2023-07-19 10:16:33,800 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/conda-environment.yaml
2023-07-19 10:16:33,800 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_created():272] file/dir created: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:33,800 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_created():272] file/dir created: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-metadata.json
2023-07-19 10:16:35,594 INFO    wandb-upload_0:981010 [upload_job.py:push():91] Uploaded file /home/nmduy/.local/share/wandb/artifacts/staging/tmpol4c94wu
2023-07-19 10:16:35,800 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:36,840 INFO    SenderThread:981010 [sender.py:send_request_log_artifact():1414] logged artifact run-vkgggvk5-C1.yml - {'id': 'QXJ0aWZhY3Q6NTE2NjUxMzcy', 'digest': '53b759c148814bb41df08b1036fcc31b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg0MTQzNDU4', 'latestArtifact': None}, 'version': 'latest'}
2023-07-19 10:16:36,845 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:36,845 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:36,845 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:37,801 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:37,801 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:38,814 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:38,815 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:38,815 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:38,815 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:16:38,815 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:39,801 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:39,801 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:41,802 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:42,331 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:42,331 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:42,331 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:42,332 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:42,802 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:43,802 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:44,553 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:16:45,802 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:45,852 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:45,852 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:45,852 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:45,853 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:46,803 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:47,803 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:48,205 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: stop_status
2023-07-19 10:16:48,205 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: stop_status
2023-07-19 10:16:49,381 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:49,381 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:49,381 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:49,383 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:49,604 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:16:49,803 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:49,803 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:51,804 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:52,894 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:52,895 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:52,895 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:52,895 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:53,804 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:53,804 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:55,118 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:16:55,805 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:56,432 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:16:56,432 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:16:56,432 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:16:56,433 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:16:56,805 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:16:57,805 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:16:59,806 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:00,016 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:00,017 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:00,017 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:00,017 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:00,241 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:17:00,806 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:01,806 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:01,806 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/config.yaml
2023-07-19 10:17:03,205 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: stop_status
2023-07-19 10:17:03,206 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: stop_status
2023-07-19 10:17:03,581 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:03,582 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:03,582 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:03,582 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:03,807 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:03,808 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:05,807 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:06,170 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:17:07,103 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:07,104 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:07,108 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:07,108 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:07,808 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:07,808 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:09,809 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:10,616 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:10,617 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:10,617 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:10,617 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:10,809 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:11,809 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:11,839 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:17:13,810 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:14,148 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:14,149 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:14,149 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:14,150 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:14,810 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:15,810 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:17,688 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:17,688 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:17,689 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:17,689 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:17:17,689 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:17,811 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:17,811 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:18,205 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: stop_status
2023-07-19 10:17:18,205 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: stop_status
2023-07-19 10:17:19,811 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:21,256 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:21,257 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:21,257 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:21,258 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:21,812 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:21,812 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:23,480 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:17:23,812 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:24,767 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:24,767 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:24,767 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:24,768 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:24,812 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:25,813 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:27,813 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:28,293 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:28,293 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:28,293 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:28,294 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-19 10:17:28,517 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: status_report
2023-07-19 10:17:28,813 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/wandb-summary.json
2023-07-19 10:17:28,892 DEBUG   SystemMonitor:981010 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-19 10:17:28,893 DEBUG   SenderThread:981010 [sender.py:send():369] send: stats
2023-07-19 10:17:29,814 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:31,814 INFO    Thread-12 :981010 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230719_101628-vkgggvk5/files/output.log
2023-07-19 10:17:31,853 DEBUG   HandlerThread:981010 [handler.py:handle_request():144] handle_request: partial_history
2023-07-19 10:17:31,854 DEBUG   SenderThread:981010 [sender.py:send():369] send: history
2023-07-19 10:17:31,854 DEBUG   SenderThread:981010 [sender.py:send_request():396] send_request: summary_record
2023-07-19 10:17:31,854 INFO    SenderThread:981010 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
